日期,单品编码,批发价格(元/千克)
44304,102900005116233,8.1
44304,102900005116257,5.36
44304,102900005116509,5.4
44304,102900005116530,12
44304,102900005116547,3.04
44304,102900005116639,5.24
44304,102900005116714,6.08
44304,102900005116776,1
44304,102900005116790,3.84
44304,102900005116837,5.35
44304,102900005116899,7.2
44304,102900005116912,8.0500000000000007
44304,102900005116943,11.42
44304,102900005118817,4.68
44304,102900005118824,5.85
44304,102900005118831,3.85
44304,102900005119975,10.6
44304,102900005125808,11.55
44304,102900005125815,4.54
44304,102900011000328,4.51
44304,102900011001806,3.1
44304,102900011006689,2.09
44304,102900011007471,9.9499999999999993
44304,102900011008164,2.36
44304,102900011009246,7.47
44304,102900011009444,5.35
44304,102900011009970,1.99
44304,102900011011546,1
44304,102900011012994,2.29
44304,102900011013274,3.14
44304,102900011016701,4.47
44304,102900011021842,7.5
44304,102900011022030,2.4
44304,102900051000463,3.16
44304,102900051004294,3.76
44304,102900051010455,3.44
44304,102900051010790,7.11
44304,106930274220092,2.56
44304,106949711300068,1.67
44304,106958851400125,2.0099999999999998
44305,102900005115168,0.5
44305,102900005115199,15.92
44305,102900005115762,2.56
44305,102900005115779,4.76
44305,102900005115786,5.24
44305,102900005115823,4.0599999999999996
44305,102900005115854,1.93
44305,102900005115885,7.08
44305,102900005115908,4.13
44305,102900005115960,0.83
44305,102900005115984,4.5
44305,102900005116226,4.1500000000000004
44305,102900005116233,8.36
44305,102900005116257,5.28
44305,102900005116509,5.4
44305,102900005116530,12
44305,102900005116547,3.04
44305,102900005116639,4.47
44305,102900005116714,5.99
44305,102900005116790,3.84
44305,102900005116837,5.35
44305,102900005116899,7.2
44305,102900005116912,8.0500000000000007
44305,102900005116943,9.58
44305,102900005118572,1.8
44305,102900005118817,4.62
44305,102900005118824,5.94
44305,102900005118831,3.86
44305,102900005119098,12.4
44305,102900005119975,10.6
44305,102900005125808,10.23
44305,102900005125815,4.55
44305,102900011000328,5.08
44305,102900011006689,2.11
44305,102900011007471,10.18
44305,102900011008164,1.8
44305,102900011009246,7.36
44305,102900011009444,4.97
44305,102900011009970,1.99
44305,102900011012994,2.2599999999999998
44305,102900011013274,2.87
44305,102900011016701,4.21
44305,102900011021842,7.5
44305,102900011022030,2.4
44305,102900051000463,4.1500000000000004
44305,102900051004294,4.25
44305,102900051010455,3.44
44305,102900051010790,7.09
44305,106949711300068,1.73
44305,106958851400125,1.98
44306,102900005115199,15.92
44306,102900005115762,2.58
44306,102900005115779,4.68
44306,102900005115786,4.83
44306,102900005115823,4.0599999999999996
44306,102900005115854,1.93
44306,102900005115885,6.17
44306,102900005115908,4.1399999999999997
44306,102900005115960,0.85
44306,102900005115984,4.4400000000000004
44306,102900005116226,3.9
44306,102900005116233,8.0299999999999994
44306,102900005116257,5.1100000000000003
44306,102900005116509,5.4
44306,102900005116530,12
44306,102900005116547,3.04
44306,102900005116639,4.2
44306,102900005116714,5.98
44306,102900005116790,3.29
44306,102900005116837,5.25
44306,102900005116899,7.2
44306,102900005116943,8.6300000000000008
44306,102900005118817,4.4400000000000004
44306,102900005118824,5.94
44306,102900005118831,3.82
44306,102900005119098,12.41
44306,102900005119975,10.6
44306,102900005123880,7.5
44306,102900005125808,11.3
44306,102900005125815,4.55
44306,102900011000328,5.05
44306,102900011006689,2.04
44306,102900011008164,1.8
44306,102900011009246,7.38
44306,102900011009444,4.82
44306,102900011009970,1.72
44306,102900011012994,2.35
44306,102900011013274,2.88
44306,102900011016701,4.2
44306,102900011021842,7.5
44306,102900011022030,2.4
44306,102900051000463,4.13
44306,102900051004294,4.3099999999999996
44306,102900051010455,3.44
44306,102900051010790,7.11
44306,106949711300068,1.76
44306,106958851400125,1.98
44307,102900005115199,15.11
44307,102900005115762,2.56
44307,102900005115779,4.6399999999999997
44307,102900005115786,4.2300000000000004
44307,102900005115823,4.0599999999999996
44307,102900005115854,1.93
44307,102900005115885,6.16
44307,102900005115908,4.13
44307,102900005115960,0.87
44307,102900005115984,4.38
44307,102900005116226,3.89
44307,102900005116233,7.65
44307,102900005116257,4.75
44307,102900005116509,5.4
44307,102900005116530,12
44307,102900005116547,3.05
44307,102900005116714,5.77
44307,102900005116790,3.84
44307,102900005116837,5.01
44307,102900005116899,7.2
44307,102900005116943,8.4600000000000009
44307,102900005118572,1.46
44307,102900005118817,4.43
44307,102900005118824,6.08
44307,102900005118831,3.86
44307,102900005119098,12.41
44307,102900005125808,9.99
44307,102900005125815,4.55
44307,102900011000328,5.1100000000000003
44307,102900011001806,3.14
44307,102900011002414,6.11
44307,102900011006689,2.04
44307,102900011008164,1.57
44307,102900011009246,7.35
44307,102900011009444,4.6500000000000004
44307,102900011009970,1.51
44307,102900011012994,2.35
44307,102900011013274,2.88
44307,102900011016701,4.12
44307,102900011021842,7.5
44307,102900051000463,4.07
44307,102900051004294,3.2
44307,102900051010455,3.44
44307,106949711300068,1.66
44307,106958851400125,2.04
44308,102900005115762,2.54
44308,102900005115779,4.5
44308,102900005115786,4.21
44308,102900005115823,4.0599999999999996
44308,102900005115854,1.93
44308,102900005115885,6.14
44308,102900005115908,4.1100000000000003
44308,102900005115960,0.88
44308,102900005115984,4.4000000000000004
44308,102900005116226,4.01
44308,102900005116233,7.59
44308,102900005116257,4.05
44308,102900005116509,5.4
44308,102900005116530,12
44308,102900005116547,3.05
44308,102900005116714,5.44
44308,102900005116790,3.84
44308,102900005116837,4.8499999999999996
44308,102900005116899,7.2
44308,102900005116943,8.4700000000000006
44308,102900005117209,12.4
44308,102900005118572,1.4
44308,102900005118817,4.42
44308,102900005118824,6.18
44308,102900005118831,3.86
44308,102900005119975,10.55
44308,102900005125808,11.02
44308,102900005125815,4.55
44308,102900011000328,5.23
44308,102900011001806,3.14
44308,102900011002414,6.12
44308,102900011006689,2.04
44308,102900011008164,1.4
44308,102900011009246,5.85
44308,102900011009444,4.57
44308,102900011009970,1.56
44308,102900011011546,1
44308,102900011012994,2.33
44308,102900011013274,2.92
44308,102900011016701,4.03
44308,102900011022030,2.4
44308,102900051000463,4.05
44308,102900051004294,3.2
44308,102900051010455,3.44
44308,106930274220092,2.56
44308,106949711300068,1.67
44308,106958851400125,2
44309,102900005115762,2.57
44309,102900005115779,4.53
44309,102900005115786,4.13
44309,102900005115823,4.09
44309,102900005115854,1.92
44309,102900005115885,6.13
44309,102900005115908,3.93
44309,102900005115960,0.88
44309,102900005115984,4.43
44309,102900005116226,4.66
44309,102900005116233,8.3800000000000008
44309,102900005116257,4.0999999999999996
44309,102900005116509,5.4
44309,102900005116530,12
44309,102900005116547,3.04
44309,102900005116639,4.2
44309,102900005116714,5.18
44309,102900005116776,1
44309,102900005116790,3.84
44309,102900005116837,3.67
44309,102900005116899,7.2
44309,102900005116943,8.4600000000000009
44309,102900005117209,12.39
44309,102900005118817,4.41
44309,102900005118824,6.2
44309,102900005118831,3.85
44309,102900005119098,12.4
44309,102900005119975,10.4
44309,102900005123880,7.49
44309,102900005125808,11.47
44309,102900005125815,4.55
44309,102900011000328,5.29
44309,102900011001806,3.11
44309,102900011001813,1
44309,102900011002414,6.13
44309,102900011006689,2.04
44309,102900011008164,1.4
44309,102900011009246,7.04
44309,102900011009444,5.26
44309,102900011009970,1.64
44309,102900011011546,1
44309,102900011012994,2.2999999999999998
44309,102900011013274,2.88
44309,102900011016701,4.07
44309,102900011021842,7.5
44309,102900011022030,2.4
44309,102900051000463,4.1100000000000003
44309,102900051004294,4.93
44309,102900051009336,16.68
44309,102900051010455,3.44
44309,106930274220092,2.57
44309,106949711300068,1.69
44309,106958851400125,2
44310,102900005115199,15.72
44310,102900005115762,2.8
44310,102900005115779,4.24
44310,102900005115786,4.03
44310,102900005115823,4.08
44310,102900005115854,2.29
44310,102900005115885,6.17
44310,102900005115908,3.72
44310,102900005115960,0.93
44310,102900005115984,4.32
44310,102900005116226,3.88
44310,102900005116233,9.1199999999999992
44310,102900005116257,4.3499999999999996
44310,102900005116509,5.29
44310,102900005116530,12
44310,102900005116547,3.03
44310,102900005116639,4.24
44310,102900005116714,3.21
44310,102900005116790,3.6
44310,102900005116837,3.42
44310,102900005116899,7.2
44310,102900005116943,7.14
44310,102900005117209,10.78
44310,102900005118572,1.4
44310,102900005118817,4.4400000000000004
44310,102900005118824,5.9
44310,102900005118831,3.36
44310,102900005119098,12.38
44310,102900005119975,10
44310,102900005123880,4.3899999999999997
44310,102900005125808,11.48
44310,102900005125815,4.53
44310,102900011000328,5.56
44310,102900011001806,3.13
44310,102900011002414,6.17
44310,102900011006689,2.12
44310,102900011006955,5
44310,102900011008164,1.4
44310,102900011009246,7.51
44310,102900011009444,4.9400000000000004
44310,102900011009970,1.61
44310,102900011012994,2.29
44310,102900011013274,2.88
44310,102900011016701,4.1500000000000004
44310,102900011021842,3
44310,102900011022030,2.4
44310,102900051000463,4.04
44310,102900051004294,4.6900000000000004
44310,102900051009336,16.690000000000001
44310,102900051010455,3.44
44310,102900051010790,6.16
44310,106949711300068,1.73
44310,106958851400125,1.74
44311,102900005115199,15.8
44311,102900005115762,2.88
44311,102900005115779,4.24
44311,102900005115786,4.1399999999999997
44311,102900005115823,4.0599999999999996
44311,102900005115854,2.17
44311,102900005115878,10
44311,102900005115885,6.17
44311,102900005115908,3.5
44311,102900005115960,0.92
44311,102900005115984,4.38
44311,102900005116226,4.0999999999999996
44311,102900005116233,9.66
44311,102900005116257,4.3899999999999997
44311,102900005116509,4.7300000000000004
44311,102900005116530,12
44311,102900005116547,3.03
44311,102900005116639,4.2300000000000004
44311,102900005116714,2.64
44311,102900005116790,3.6
44311,102900005116837,3.42
44311,102900005116899,7.2
44311,102900005116943,7.48
44311,102900005118572,1.4
44311,102900005118817,4.42
44311,102900005118824,5.9
44311,102900005118831,3.85
44311,102900005119975,10
44311,102900005125808,11.3
44311,102900005125815,4.6399999999999997
44311,102900011000328,5.6
44311,102900011001806,3.12
44311,102900011001813,1
44311,102900011006689,2.13
44311,102900011008164,1.4
44311,102900011009444,4.79
44311,102900011009970,1.57
44311,102900011012994,2.14
44311,102900011013274,2.92
44311,102900011016701,4.1100000000000003
44311,102900011022030,2.4
44311,102900051000463,4.0199999999999996
44311,102900051004294,5.05
44311,102900051009336,16.68
44311,102900051010455,3.44
44311,102900051010790,6.17
44311,106930274220092,2.5
44311,106949711300068,1.73
44311,106958851400125,1.78
44312,102900005115199,15.89
44312,102900005115762,2.96
44312,102900005115779,4.24
44312,102900005115786,4.21
44312,102900005115823,4.0599999999999996
44312,102900005115854,2.13
44312,102900005115885,6.15
44312,102900005115908,3.4
44312,102900005115960,0.94
44312,102900005115984,4.38
44312,102900005116226,4.6399999999999997
44312,102900005116233,10.46
44312,102900005116257,4.67
44312,102900005116509,4.1900000000000004
44312,102900005116530,12
44312,102900005116547,3.04
44312,102900005116639,4.32
44312,102900005116714,2.8
44312,102900005116790,3.6
44312,102900005116837,3.44
44312,102900005116899,7.2
44312,102900005116943,7.05
44312,102900005117209,11.2
44312,102900005118572,1.4
44312,102900005118817,3.44
44312,102900005118824,5.63
44312,102900005118831,3.85
44312,102900005119098,12.39
44312,102900005119975,10
44312,102900005123880,4.3499999999999996
44312,102900005125808,11.3
44312,102900005125815,4.6399999999999997
44312,102900011000328,5.6
44312,102900011001219,7.97
44312,102900011001806,3.06
44312,102900011002414,6.15
44312,102900011006689,2.12
44312,102900011008164,1.4
44312,102900011009444,4.7300000000000004
44312,102900011009970,1.57
44312,102900011011546,1.55
44312,102900011012994,2.16
44312,102900011013274,2.95
44312,102900011016701,3.79
44312,102900011022030,2.4
44312,102900051000463,4.01
44312,102900051004294,7.91
44312,102900051010455,3.44
44312,106930274220092,2.52
44312,106949711300068,1.65
44312,106958851400125,1.81
44313,102900005115199,15.94
44313,102900005115762,3.37
44313,102900005115779,4.24
44313,102900005115786,4.38
44313,102900005115823,4.0599999999999996
44313,102900005115854,2.14
44313,102900005115878,10
44313,102900005115885,6.14
44313,102900005115908,3.4
44313,102900005115960,0.95
44313,102900005115984,4.38
44313,102900005116226,4.63
44313,102900005116233,10.45
44313,102900005116257,4.6500000000000004
44313,102900005116509,4.5599999999999996
44313,102900005116530,12
44313,102900005116547,3.04
44313,102900005116639,4.34
44313,102900005116714,3.05
44313,102900005116790,3.6
44313,102900005116837,3.45
44313,102900005116899,7.2
44313,102900005116943,7.15
44313,102900005118572,1.4
44313,102900005118817,3.3
44313,102900005118824,6.66
44313,102900005118831,3.86
44313,102900005119098,12.4
44313,102900005119975,10
44313,102900005125808,11.32
44313,102900005125815,4.66
44313,102900011000328,5.86
44313,102900011002414,6.15
44313,102900011006689,2.12
44313,102900011008164,1.4
44313,102900011009444,5.69
44313,102900011009970,1.63
44313,102900011012994,2.19
44313,102900011016701,4
44313,102900011022030,2.4
44313,102900051000463,4.0199999999999996
44313,102900051004294,8.36
44313,102900051009336,16.690000000000001
44313,102900051010455,3.44
44313,102900051010790,6.06
44313,106949711300068,1.5
44313,106958851400125,1.81
44314,102900005115168,7
44314,102900005115199,15.93
44314,102900005115762,3.44
44314,102900005115779,4.24
44314,102900005115786,4.6900000000000004
44314,102900005115823,4.0599999999999996
44314,102900005115854,2.16
44314,102900005115885,6.14
44314,102900005115908,3.4
