prod_code,w_date,w_price
102900011008492,2021-03-11,4.31
102900011008515,2021-03-11,5.63
102900011008522,2021-03-11,3.89079365079365
102900011008676,2021-03-11,10.0134417344173
102900011015384,2021-03-11,30.8
102900011015391,2021-03-11,2
102900011021644,2021-03-11,4.7
102900011022849,2021-03-11,2.53067590987868
102900011022924,2021-03-11,1.4
102900011023464,2021-03-11,5.02
102900011026502,2021-03-11,11
102900011026618,2021-03-11,2.41
102900011027462,2021-03-11,5.52
102900011027615,2021-03-11,6.3
102900011029688,2021-03-11,3.6
102900011030042,2021-03-11,1.95
102900011030059,2021-03-11,2.38
102900011030097,2021-03-11,2.64
102900011030103,2021-03-11,0.86
102900011030110,2021-03-11,1.33
102900011030134,2021-03-11,1.15
102900011030141,2021-03-11,1.14
102900011030158,2021-03-11,0.99
102900011030400,2021-03-11,73.5
102900011030417,2021-03-11,141
102900011030905,2021-03-11,1.46
102900011031216,2021-03-11,6.11
102900011032176,2021-03-11,1.83
102900011032282,2021-03-11,2.5
102900011032480,2021-03-11,25.96
102900011032589,2021-03-11,4.02
102900011032787,2021-03-11,6.93
102900011033081,2021-03-11,3.24
102900011033173,2021-03-11,11.14
102900011033234,2021-03-11,2.15
102900011033241,2021-03-11,2.32
102900011033531,2021-03-11,12
102900011033562,2021-03-11,11.98
102900011033586,2021-03-11,11.98
102900011033906,2021-03-11,2.04
102900011033920,2021-03-11,4.4
102900011034200,2021-03-11,0.84
102900011034217,2021-03-11,5.11
102900011034224,2021-03-11,0.59
102900011034231,2021-03-11,0.94
102900011034316,2021-03-11,4.21
102900011034323,2021-03-11,15.7
102900011034354,2021-03-11,3.3
102900011035481,2021-03-11,5.1
102900011035764,2021-03-11,4.36
102900011035771,2021-03-11,3.5
102900011035849,2021-03-11,4.17
102900011036686,2021-03-11,3.25
102900051000890,2021-03-11,3.99
102900051009220,2021-03-11,5.82411764705882
102900051010455,2021-03-11,3.87
102900051010790,2021-03-11,8.165
106971563780002,2021-03-11,2.87
106972776821582,2021-03-11,3.23
102900005116714,2021-03-11,4.58
102900011000632,2021-03-11,7.30763052208835
102900011009970,2021-03-11,3.91
102900011033913,2021-03-11,12.27
102900011034026,2021-03-11,4.64
102900005116042,2021-03-11,7
102900005116899,2021-03-11,6.6
102900005118824,2021-03-11,5.01
102900011001561,2021-03-11,1.21057692307692
102900011001691,2021-03-11,9.47051204819277
102900011007969,2021-03-11,6.35058724832215
102900011009277,2021-03-11,5.81507575757576
102900011010891,2021-03-11,5.51224299065421
102900011018132,2021-03-11,10.601874298541
102900011021842,2021-03-11,7
102900011023976,2021-03-11,4.26
102900011024010,2021-03-11,15
102900011032114,2021-03-11,4.28
102900011032732,2021-03-11,9.68
102900011034569,2021-03-11,8.5
102900011035511,2021-03-11,4.8
102900011035962,2021-03-11,6.05
102900051000944,2021-03-11,12.976
102900051006229,2021-03-11,2.88
102900005116257,2021-03-11,5.32
102900005116509,2021-03-11,5.31
102900011000335,2021-03-11,6.11
102900011009444,2021-03-11,5.92588235294118
102900011016909,2021-03-11,6.44295302013423
102900011022764,2021-03-11,12.8252777777778
102900011033975,2021-03-11,3.81
102900011033982,2021-03-11,5.06
102900011033999,2021-03-11,6.19
102900051000463,2021-03-11,5.97
102900005116219,2021-03-11,20.4958904109589
102900005116226,2021-03-11,7
102900005116233,2021-03-11,12.65
102900005116905,2021-03-11,8.95574803149606
102900005116943,2021-03-11,12.8
102900005117056,2021-03-11,10
102900005117209,2021-03-11,17.534
102900005119968,2021-03-11,9.655
102900005123880,2021-03-11,7.43
102900005125808,2021-03-11,14.16
102900011000328,2021-03-11,4.02
102900011000861,2021-03-11,7.2
102900011001219,2021-03-11,13.96
102900011009772,2021-03-11,20
102900011016701,2021-03-11,2.99
102900011022030,2021-03-11,2.4
102900011023648,2021-03-11,0.33
102900011027479,2021-03-11,4.78
102900011028407,2021-03-11,7.04
102900011029176,2021-03-11,4.52
102900011029275,2021-03-11,13
102900011029299,2021-03-11,13
102900011029305,2021-03-11,16.94
102900011031100,2021-03-11,4.54
102900011031582,2021-03-11,1.42
102900011031735,2021-03-11,2.8
102900011031742,2021-03-11,1.65
102900011031759,2021-03-11,2.56
102900011032022,2021-03-11,2.26
102900011032145,2021-03-11,1.55
102900011032206,2021-03-11,2.54
102900011032213,2021-03-11,4.36
102900011032220,2021-03-11,5.7
102900011032237,2021-03-11,2.78
102900011032244,2021-03-11,3.46
102900011032251,2021-03-11,2.39
102900011032343,2021-03-11,9.14
102900011032350,2021-03-11,6.98
102900011032367,2021-03-11,11.83
102900011032848,2021-03-11,2.29
102900011034262,2021-03-11,1.42
102900011034439,2021-03-11,2.42
102900011035078,2021-03-11,8.69
102900011036242,2021-03-11,2.72
102900051004294,2021-03-11,8.52
102900005115250,2021-03-11,12.6
102900005116530,2021-03-11,10.6
102900005116547,2021-03-11,3.85
102900005116837,2021-03-11,3.76
102900005116912,2021-03-11,9.1
102900005117353,2021-03-11,1
102900005119098,2021-03-11,14.123
102900005119104,2021-03-11,2.41183673469388
102900005119944,2021-03-11,8.67657142857143
102900005125815,2021-03-11,5.18
102900011001806,2021-03-11,4.37
102900011001813,2021-03-11,1.24424
102900011007044,2021-03-11,3.1016
102900011008577,2021-03-11,4.23389221556886
102900011009246,2021-03-11,7.35
102900011010563,2021-03-11,80
102900011011058,2021-03-11,65.98
102900011011546,2021-03-11,2.12028169014085
102900011011669,2021-03-11,6.30463258785942
102900011011782,2021-03-11,8.43
102900011012482,2021-03-11,5.62
102900011012871,2021-03-11,61.29
102900011012994,2021-03-11,2.35
102900011013274,2021-03-11,4.2
102900011018095,2021-03-11,3.69
102900011021675,2021-03-11,40.67
102900011021699,2021-03-11,16.646712962963
102900011023075,2021-03-11,3
102900011026793,2021-03-11,2.95
102900011030561,2021-03-11,12.58
102900011030608,2021-03-11,6.32
102900011030615,2021-03-11,10.52
102900011030622,2021-03-11,14.32
102900011030639,2021-03-11,15.51
102900011030912,2021-03-11,5.06
102900011030929,2021-03-11,1.48
102900011031599,2021-03-11,1.44
102900011031841,2021-03-11,5.21
102900011031858,2021-03-11,0.1
102900011031926,2021-03-11,2.26
102900011031995,2021-03-11,1.61
102900011032619,2021-03-11,11.18
102900011032626,2021-03-11,7.35
102900011032633,2021-03-11,8.15
102900011032640,2021-03-11,9.68
102900011033937,2021-03-11,4.69
102900011033944,2021-03-11,6.51
102900011033968,2021-03-11,12.6
102900011034330,2021-03-11,3.6
102900011034538,2021-03-11,3.25
102900011034705,2021-03-11,6.7
102900011035740,2021-03-11,7.11
102900011035788,2021-03-11,2.72
102900011036068,2021-03-11,2.85
102900011036266,2021-03-11,3.39
102900051009336,2021-03-11,24.65
106930274220092,2021-03-11,2.8
106930274620090,2021-03-11,2.8
106931885000035,2021-03-11,4.74666666666667
106931885000356,2021-03-11,8.14
106949711300068,2021-03-11,1.52
106949711300167,2021-03-11,1.97
106949711300259,2021-03-11,2.58
106956146480197,2021-03-11,1.40764
106956146480203,2021-03-11,1.95733788395904
106957634300010,2021-03-11,1.5
106957634300058,2021-03-11,1.7
106958851400125,2021-03-11,2.43
106971533450003,2021-03-11,2.67
106971533455008,2021-03-11,2
106973223300667,2021-03-11,4.31724137931034
106973990980123,2021-03-11,1.5
102900005115168,2021-03-12,2
102900005115199,2021-03-12,39.06
102900005115625,2021-03-12,2.6
102900005115748,2021-03-12,2.6
102900005115762,2021-03-12,12.46
102900005115779,2021-03-12,3.46
102900005115786,2021-03-12,11.28
102900005115793,2021-03-12,7.34914634146342
102900005115816,2021-03-12,4.69151933701657
102900005115823,2021-03-12,3.42
102900005115854,2021-03-12,3.62
102900005115861,2021-03-12,3.285
102900005115878,2021-03-12,3.15
102900005115885,2021-03-12,8.19
102900005115908,2021-03-12,6.17
102900005115946,2021-03-12,7.10276923076923
102900005115960,2021-03-12,1.2
102900005115977,2021-03-12,6.69638766519824
102900005115984,2021-03-12,3.36
102900005116639,2021-03-12,8.105
102900005116776,2021-03-12,1
102900005116790,2021-03-12,2.26
102900005116806,2021-03-12,1.01
102900005118572,2021-03-12,2.15440414507772
102900005118817,2021-03-12,4.14
102900005118831,2021-03-12,3.68
102900005119975,2021-03-12,10.235625
102900005122654,2021-03-12,2.2365350877193
102900005128748,2021-03-12,5
102900011000175,2021-03-12,5.43
102900011000571,2021-03-12,1.76
102900011002414,2021-03-12,6.12
102900011006689,2021-03-12,4.17
102900011006948,2021-03-12,6.16781954887218
102900011006955,2021-03-12,5
102900011007464,2021-03-12,9.32
102900011007471,2021-03-12,9.11
102900011007495,2021-03-12,3.93
102900011008133,2021-03-12,13.516015037594
102900011008164,2021-03-12,2
102900011008485,2021-03-12,3.93
102900011008492,2021-03-12,4.31
102900011008515,2021-03-12,5.62
102900011008522,2021-03-12,3.88677248677249
102900011008676,2021-03-12,10.020162601626
102900011015384,2021-03-12,30.8
102900011015391,2021-03-12,2
102900011021644,2021-03-12,4.7
102900011022849,2021-03-12,2.53518197573657
102900011022924,2021-03-12,1.4
102900011023464,2021-03-12,5.02
102900011026502,2021-03-12,11
102900011026618,2021-03-12,2.41
102900011027462,2021-03-12,5.52
102900011027615,2021-03-12,6.3
102900011029688,2021-03-12,3.6
102900011030042,2021-03-12,1.95
102900011030059,2021-03-12,2.38
102900011030097,2021-03-12,2.64
102900011030103,2021-03-12,0.86
102900011030110,2021-03-12,1.33
102900011030134,2021-03-12,1.15
102900011030141,2021-03-12,1.14
102900011030158,2021-03-12,0.99
102900011030400,2021-03-12,73.5
102900011030417,2021-03-12,141
102900011030905,2021-03-12,1.46
102900011031216,2021-03-12,6.11
102900011032176,2021-03-12,1.83
102900011032282,2021-03-12,2.5
102900011032480,2021-03-12,25.96
102900011032589,2021-03-12,4.02
102900011032787,2021-03-12,6.93
102900011033081,2021-03-12,3.24
102900011033173,2021-03-12,11.14
102900011033234,2021-03-12,2.15
102900011033241,2021-03-12,2.32
102900011033531,2021-03-12,12
102900011033562,2021-03-12,11.98
102900011033586,2021-03-12,11.98
102900011033906,2021-03-12,2.04
102900011033920,2021-03-12,4.4
102900011034200,2021-03-12,0.84
102900011034217,2021-03-12,5.11
102900011034224,2021-03-12,0.59
102900011034231,2021-03-12,0.94
102900011034316,2021-03-12,4.21
102900011034323,2021-03-12,15.7
102900011034354,2021-03-12,3.3
102900011035481,2021-03-12,5.1
102900011035764,2021-03-12,4.36
102900011035771,2021-03-12,3.5
102900011035849,2021-03-12,4.17
102900011036686,2021-03-12,3.25
102900051000890,2021-03-12,3.99
102900051009220,2021-03-12,5.87235294117647
102900051010455,2021-03-12,4.16
102900051010790,2021-03-12,8.15
106971563780002,2021-03-12,2.87
106972776821582,2021-03-12,3.23
102900005116714,2021-03-12,5.51
102900011000632,2021-03-12,7.29718875502008
102900011009970,2021-03-12,4.03
102900011033913,2021-03-12,12.27
102900011034026,2021-03-12,4.64
102900005116042,2021-03-12,7
102900005116899,2021-03-12,6.6
102900005118824,2021-03-12,5.88
102900011001561,2021-03-12,1.21285256410256
102900011001691,2021-03-12,9.47668674698795
102900011007969,2021-03-12,6.35748322147651
102900011009277,2021-03-12,5.80958333333333
102900011010891,2021-03-12,5.48785046728972
102900011018132,2021-03-12,10.6084624017957
102900011021842,2021-03-12,7.12
102900011023976,2021-03-12,4.26
102900011024010,2021-03-12,15
102900011032114,2021-03-12,4.28
102900011032732,2021-03-12,9.68
102900011034569,2021-03-12,8.5
102900011035511,2021-03-12,4.8
102900011035962,2021-03-12,6.05
102900051000944,2021-03-12,12.928
102900051006229,2021-03-12,2.88
102900005116257,2021-03-12,5.06
102900005116509,2021-03-12,5.4
102900011000335,2021-03-12,6.11
102900011009444,2021-03-12,5.72352941176471
102900011016909,2021-03-12,6.43140939597315
102900011022764,2021-03-12,12.7196296296296
102900011033975,2021-03-12,3.81
102900011033982,2021-03-12,5.06
102900011033999,2021-03-12,6.19
102900051000463,2021-03-12,5.96
102900005116219,2021-03-12,20.3154794520548
102900005116226,2021-03-12,6.62
102900005116233,2021-03-12,12.3
102900005116905,2021-03-12,8.9007874015748
102900005116943,2021-03-12,12.8
102900005117056,2021-03-12,10
102900005117209,2021-03-12,17.532
102900005119968,2021-03-12,9.47030303030303
102900005123880,2021-03-12,7.435
102900005125808,2021-03-12,13.71
102900011000328,2021-03-12,4.01
102900011000861,2021-03-12,7.2
102900011001219,2021-03-12,13.96
102900011009772,2021-03-12,20
102900011016701,2021-03-12,3.15
102900011022030,2021-03-12,2.4
102900011023648,2021-03-12,0.33
102900011027479,2021-03-12,4.78
102900011028407,2021-03-12,7.04
102900011029176,2021-03-12,4.52
102900011029275,2021-03-12,13
102900011029299,2021-03-12,13
102900011029305,2021-03-12,16.94
102900011031100,2021-03-12,4.54
102900011031582,2021-03-12,1.42
102900011031735,2021-03-12,2.8
102900011031742,2021-03-12,1.65
102900011031759,2021-03-12,2.56
102900011032022,2021-03-12,2.26
102900011032145,2021-03-12,1.55
102900011032206,2021-03-12,2.54
102900011032213,2021-03-12,4.36
102900011032220,2021-03-12,5.7
102900011032237,2021-03-12,2.78
102900011032244,2021-03-12,3.46
102900011032251,2021-03-12,2.39
102900011032343,2021-03-12,9.14
102900011032350,2021-03-12,6.98
102900011032367,2021-03-12,11.83
102900011032848,2021-03-12,2.29
102900011034262,2021-03-12,1.42
102900011034439,2021-03-12,2.42
102900011035078,2021-03-12,8.69
102900011036242,2021-03-12,2.72
102900051004294,2021-03-12,8.65
102900005115250,2021-03-12,12.6
102900005116530,2021-03-12,10.6
102900005116547,2021-03-12,3.54
102900005116837,2021-03-12,3.84
102900005116912,2021-03-12,9.1
102900005117353,2021-03-12,1
102900005119098,2021-03-12,13.9575
102900005119104,2021-03-12,2.41074829931973
102900005119944,2021-03-12,8.56971428571429
102900005125815,2021-03-12,5.02
102900011001806,2021-03-12,4.36
102900011001813,2021-03-12,1.23856
102900011007044,2021-03-12,3.1025
102900011008577,2021-03-12,4.23281437125748
102900011009246,2021-03-12,7.37
102900011010563,2021-03-12,80
102900011011058,2021-03-12,65.98
102900011011546,2021-03-12,2.11352112676056
102900011011669,2021-03-12,6.30166134185304
102900011011782,2021-03-12,8.43
102900011012482,2021-03-12,5.62
102900011012871,2021-03-12,61.29
102900011012994,2021-03-12,2.34
102900011013274,2021-03-12,4.22
102900011018095,2021-03-12,3.72
102900011021675,2021-03-12,40.67
102900011021699,2021-03-12,16.6514814814815
102900011023075,2021-03-12,3
102900011026793,2021-03-12,2.95
102900011030561,2021-03-12,12.58
102900011030608,2021-03-12,6.32
102900011030615,2021-03-12,10.52
102900011030622,2021-03-12,14.32
102900011030639,2021-03-12,15.51
102900011030912,2021-03-12,5.06
102900011030929,2021-03-12,1.48
102900011031599,2021-03-12,1.44
102900011031841,2021-03-12,5.21
102900011031858,2021-03-12,0.1
102900011031926,2021-03-12,2.26
102900011031995,2021-03-12,1.61
102900011032619,2021-03-12,11.18
102900011032626,2021-03-12,7.35
102900011032633,2021-03-12,8.15
102900011032640,2021-03-12,9.68
102900011033937,2021-03-12,4.69
102900011033944,2021-03-12,6.51
102900011033968,2021-03-12,12.6
102900011034330,2021-03-12,3.6
102900011034538,2021-03-12,3.25
102900011034705,2021-03-12,6.7
102900011035740,2021-03-12,7.11
102900011035788,2021-03-12,2.72
102900011036068,2021-03-12,2.85
102900011036266,2021-03-12,3.39
102900051009336,2021-03-12,22.125
106930274220092,2021-03-12,2.8
106930274620090,2021-03-12,2.8
106931885000035,2021-03-12,4.72
106931885000356,2021-03-12,8.14
106949711300068,2021-03-12,1.52
106949711300167,2021-03-12,1.97
106949711300259,2021-03-12,2.58
106956146480197,2021-03-12,1.40248
106956146480203,2021-03-12,1.95358361774744
106957634300010,2021-03-12,1.5
106957634300058,2021-03-12,1.7
106958851400125,2021-03-12,2.31
106971533450003,2021-03-12,2.67
106971533455008,2021-03-12,2
106973223300667,2021-03-12,4.29655172413793
106973990980123,2021-03-12,1.5
102900005115168,2021-03-13,2
102900005115199,2021-03-13,39.06
102900005115625,2021-03-13,2.6
102900005115748,2021-03-13,2.6
102900005115762,2021-03-13,12.46
102900005115779,2021-03-13,3.47
102900005115786,2021-03-13,11.28
102900005115793,2021-03-13,7.31731707317073
102900005115816,2021-03-13,4.69193370165746
102900005115823,2021-03-13,3.42
102900005115854,2021-03-13,3.58
102900005115861,2021-03-13,3.2675
102900005115878,2021-03-13,3.26
102900005115885,2021-03-13,8.16
102900005115908,2021-03-13,6.15
102900005115946,2021-03-13,7.13723076923077
102900005115960,2021-03-13,1.2
102900005115977,2021-03-13,6.69900881057269
102900005115984,2021-03-13,3.47
102900005116639,2021-03-13,8.09
102900005116776,2021-03-13,1
102900005116790,2021-03-13,3.71
102900005116806,2021-03-13,1.01
102900005118572,2021-03-13,2.14507772020725
102900005118817,2021-03-13,4.15
102900005118831,2021-03-13,3.66
102900005119975,2021-03-13,10.24
102900005122654,2021-03-13,2.26868421052632
102900005128748,2021-03-13,5
102900011000175,2021-03-13,5.43
102900011000571,2021-03-13,2
102900011002414,2021-03-13,6.11
102900011006689,2021-03-13,4.19
102900011006948,2021-03-13,6.19436090225564
102900011006955,2021-03-13,5
102900011007464,2021-03-13,9.31
102900011007471,2021-03-13,9.11
102900011007495,2021-03-13,3.93
102900011008133,2021-03-13,13.4651879699248
102900011008164,2021-03-13,2
102900011008485,2021-03-13,3.93
102900011008492,2021-03-13,4.31
102900011008515,2021-03-13,5.64
102900011008522,2021-03-13,3.88275132275132
102900011008676,2021-03-13,10.0268834688347
102900011015384,2021-03-13,30.8
102900011015391,2021-03-13,2
102900011021644,2021-03-13,4.7
102900011022849,2021-03-13,2.53968804159445
102900011022924,2021-03-13,1.4
102900011023464,2021-03-13,5.02
102900011026502,2021-03-13,11
102900011026618,2021-03-13,2.41
102900011027462,2021-03-13,5.52
102900011027615,2021-03-13,6.3
102900011029688,2021-03-13,3.6
102900011030042,2021-03-13,1.95
102900011030059,2021-03-13,2.38
102900011030097,2021-03-13,2.64
102900011030103,2021-03-13,0.86
102900011030110,2021-03-13,1.33
102900011030134,2021-03-13,1.15
102900011030141,2021-03-13,1.14
102900011030158,2021-03-13,0.99
102900011030400,2021-03-13,73.5
102900011030417,2021-03-13,141
102900011030905,2021-03-13,1.46
102900011031216,2021-03-13,6.11
102900011032176,2021-03-13,1.83
102900011032282,2021-03-13,2.5
102900011032480,2021-03-13,25.96
102900011032589,2021-03-13,4.02
102900011032787,2021-03-13,6.93
102900011033081,2021-03-13,3.24
102900011033173,2021-03-13,11.14
102900011033234,2021-03-13,2.15
102900011033241,2021-03-13,2.32
102900011033531,2021-03-13,12
102900011033562,2021-03-13,11.98
102900011033586,2021-03-13,11.98
102900011033906,2021-03-13,2.04
